# inh,ribbons
-4.734096850455851713e-02,-7.264628085365321120e-03,-7.202764483792784000e-03,-7.097325665967768593e-03,1.036646139246460985e-02,1.054621944396233468e-02,-6.656212557502094729e-03,-7.012651934700159240e-03,1.000460666619948369e-02,-7.135664289198706545e-03,-6.694080365180626879e-03,9.988842120154356463e-03,-4.665837056838564867e-02,-6.725848399780742781e-03,1.000460666619948369e-02,9.988842120154356463e-03,-7.417624993049487525e-03,1.279877704804757710e-02,9.830812420793311190e-03,9.710540829038133426e-03,9.696379197966592534e-03,9.696379197966592534e-03,9.687295383223243350e-03,9.682842893906445925e-03,9.665491355245886540e-03,9.665491355245886540e-03,9.670530601641053048e-03,-7.371109366569761345e-03,-7.371109366569761345e-03,-7.371109366569761345e-03,-7.368620952222598719e-03,-7.264628085365321120e-03,-7.246356625905114868e-03,1.035900088830341015e-02,-7.237855257711645063e-03,-7.244164212699188976e-03,-7.244164212699188976e-03,-6.718018080877713460e-03,1.035900088830341015e-02,-7.041554292434637485e-03,-7.237855257711645063e-03,-6.915811249043946063e-03,1.044264934652586185e-02,9.531633063683514484e-03,-7.012651934700159240e-03,1.075218934718499830e-02,-6.915811249043946063e-03,-7.012651934700159240e-03,1.054621944396233468e-02,9.884955451545079930e-03,-4.665837056838564867e-02,-7.272980005849360996e-03,1.000460666619948369e-02,1.006457708173674748e-02,1.260933564919719529e-02,-7.135664289198706545e-03,1.009033001162348842e-02,-7.418294339770453716e-03,-7.337755896898917607e-03,-7.135664289198706545e-03,-7.337755896898917607e-03,-7.135664289198706545e-03,9.894664445247586260e-03,1.279157284250687088e-02,-7.418294339770453716e-03,-4.665524990597125221e-02,9.914876033516983878e-03,9.987736408276742806e-03,-6.725848399780742781e-03,1.279877704804757710e-02,9.892726995557488134e-03,9.914876033516983878e-03,9.883035717588972702e-03,9.745221812761439839e-03,1.279877704804757710e-02,9.892726995557488134e-03,1.279157284250687088e-02,9.883035717588972702e-03,1.266123266853977358e-02,9.936276346288547279e-03,9.727635638067028134e-03,-6.729926264747027043e-03,-6.729926264747027043e-03,9.830812420793311190e-03,9.830812420793311190e-03,9.792648369048112533e-03,9.723892731786171195e-03,9.710540829038133426e-03,9.710540829038133426e-03,9.710540829038133426e-03,9.682842893906445925e-03,9.665491355245886540e-03
-4.733484910766722065e-02,-7.280097728615070318e-03,-7.218234987836802397e-03,-7.112797204023801889e-03,1.036307703357436383e-02,1.054309055580482379e-02,-6.671682270662893099e-03,-7.028123855277734755e-03,1.000116101468043195e-02,-7.151135502140831823e-03,-6.709550525969026902e-03,9.985387423909586335e-03,-4.687799170224279943e-02,-6.741318888944608512e-03,1.000116101468043195e-02,9.985387423909586335e-03,-7.433091498574934120e-03,1.279885756449750112e-02,9.827266494487091331e-03,9.706926341652433177e-03,9.692756669560737004e-03,9.692756669560737004e-03,9.683667700321085814e-03,9.679212685004434658e-03,9.661851308812752226e-03,9.661851308812752226e-03,9.666893411216848087e-03,-7.386576958952312255e-03,-7.386576958952312255e-03,-7.386576958952312255e-03,-7.384088600514010503e-03,-7.280097728615070318e-03,-7.261826512164171188e-03,1.035561237933610435e-02,-7.253325273118504946e-03,-7.259634132657927230e-03,-7.259634132657927230e-03,-6.733488616021549023e-03,1.035561237933610435e-02,-7.057026132192001366e-03,-7.253325273118504946e-03,-6.931283157368961501e-03,1.043930744894236429e-02,9.527299553696466639e-03,-7.028123855277734755e-03,1.074918352056333792e-02,-6.931283157368961501e-03,-7.028123855277734755e-03,1.054309055580482379e-02,9.881440825490528379e-03,-4.687799170224279943e-02,-7.288449521923312524e-03,1.000116101468043195e-02,1.006116590651937037e-02,1.260888219044212222e-02,-7.151135502140831823e-03,1.008693367502486171e-02,-7.433760828332497406e-03,-7.353224221704091068e-03,-7.151135502140831823e-03,-7.353224221704091068e-03,-7.151135502140831823e-03,9.891155367671738974e-03,1.279164483792574747e-02,-7.433760828332497406e-03,-4.733484910766722065e-02,9.911378517276692168e-03,9.984281077945050820e-03,-6.741318888944608512e-03,1.279885756449750112e-02,9.889216809347067816e-03,9.911378517276692168e-03,9.879519993254731736e-03,9.741627094529053954e-03,1.279885756449750112e-02,9.889216809347067816e-03,1.279164483792574747e-02,9.879519993254731736e-03,1.266268788413457691e-02,9.932790901878624235e-03,9.724030925290699789e-03,-6.745396792733143743e-03,-6.745396792733143743e-03,9.827266494487091331e-03,9.827266494487091331e-03,9.789080662895521812e-03,9.720285892800606398e-03,9.706926341652433177e-03,9.706926341652433177e-03,9.706926341652433177e-03,9.679212685004434658e-03,9.661851308812752226e-03
-4.182998275701801938e-02,-3.541496656773440721e-02,-3.536754936087302403e-02,-3.528580091377772621e-02,9.236178131386107992e-03,9.497094969736469272e-03,-2.669475335114476766e-02,-4.182998275701801938e-02,8.869456353103488677e-03,-3.531567817590711145e-02,-2.672842427238247831e-02,8.851240286218475806e-03,-1.071237339073527473e-02,-2.675661069390625202e-02,8.869456353103488677e-03,8.851240286218475806e-03,-3.553063742187628771e-02,1.273319512882922777e-02,8.668468097827508601e-03,8.529626799876899312e-03,8.513288207443098221e-03,8.513288207443098221e-03,8.502809005112632601e-03,8.497672712258541594e-03,8.477658283537886641e-03,8.477658283537886641e-03,8.483470583193181147e-03,-3.549575613531635865e-02,-3.549575613531635865e-02,-3.549575613531635865e-02,-3.549388135810249700e-02,-3.541496656773440721e-02,-3.540105603188464789e-02,9.227595033266172697e-03,-3.539453584756932503e-02,-3.539937523498443150e-02,-3.539937523498443150e-02,-2.837914040627967371e-02,9.227595033266172697e-03,-3.524216125171258929e-02,-3.539453584756932503e-02,-3.258281820175940036e-02,9.323854138425957672e-03,8.106679922543380545e-03,-4.182998275701801938e-02,9.736555775030492077e-03,-3.258281820175940036e-02,-4.182998275701801938e-02,9.497094969736469272e-03,8.731101177061939556e-03,-1.071237339073527473e-02,-3.542133116010892646e-02,8.869456353103488677e-03,8.938773355803036891e-03,1.237793846994011959e-02,-3.531567817590711145e-02,8.968550023185334341e-03,-3.553113811135338862e-02,-3.547055193217191205e-02,-3.531567817590711145e-02,-3.547055193217191205e-02,-3.531567817590711145e-02,8.742313408925644902e-03,1.272359551561075275e-02,-3.553113811135338862e-02,-1.070830600611819006e-02,8.765657599677428857e-03,8.849962717712295257e-03,-2.675661069390625202e-02,1.273319512882922777e-02,8.740075559240945147e-03,8.765657599677428857e-03,8.728883855520397361e-03,8.569662147977968880e-03,1.273319512882922777e-02,8.740075559240945147e-03,1.272359551561075275e-02,8.728883855520397361e-03,1.302586018349000119e-02,8.790324145844158332e-03,8.549369844831095078e-03,-2.676022494759450199e-02,-2.676022494759450199e-02,8.668468097827508601e-03,8.668468097827508601e-03,8.624404234743782149e-03,8.545051274487097670e-03,8.529626799876899312e-03,8.529626799876899312e-03,8.529626799876899312e-03,8.497672712258541594e-03,8.477658283537886641e-03
-4.751615171370604518e-02,-6.823064116216109865e-03,-6.761183679228482957e-03,-6.655728428985319134e-03,1.046216399397606467e-02,1.063465996412452097e-02,-6.214721971201098150e-03,-6.571054286517108434e-03,1.010219037139017950e-02,-6.694071604060158887e-03,-6.252572420792995578e-03,1.008668695050152220e-02,-4.751615171370604518e-02,-6.284327234822667529e-03,1.010219037139017950e-02,1.008668695050152220e-02,-6.976131445135591580e-03,1.279564188228804467e-02,9.931290982434948234e-03,9.812998960849056429e-03,9.799069509928204358e-03,9.799069509928204358e-03,9.790134529699623389e-03,9.785754978019450823e-03,9.768687498135225633e-03,9.768687498135225633e-03,9.773644276921455987e-03,-6.929590646069516691e-03,-6.929590646069516691e-03,-6.929590646069516691e-03,-6.927100946784420232e-03,-6.823064116216109865e-03,-6.804788048182963678e-03,1.045482331830491218e-02,-6.796284048458584026e-03,-6.802594945141376970e-03,-6.802594945141376970e-03,-6.276496376923262899e-03,1.045482331830491218e-02,-6.599955356036774079e-03,-6.796284048458584026e-03,-6.474225951997480966e-03,1.053712595589728629e-02,9.654380842936294282e-03,-6.571054286517108434e-03,1.083707857847476808e-02,-6.474225951997480966e-03,-6.571054286517108434e-03,1.063465996412452097e-02,9.984530407933178697e-03,-4.751615171370604518e-02,-6.831418614623663288e-03,1.010219037139017950e-02,1.016116546490031247e-02,1.262141652523682267e-02,-6.694071604060158887e-03,1.018649001897500850e-02,-6.976801192198206492e-03,-6.896220418456389112e-03,-6.694071604060158887e-03,-6.896220418456389112e-03,-6.694071604060158887e-03,9.994079206394446135e-03,1.278868282486420038e-02,-6.976801192198206492e-03,-4.595331025984755735e-02,1.001395700048493542e-02,1.008559954506457745e-02,-6.284327234822667529e-03,1.279564188228804467e-02,9.992173764724388008e-03,1.001395700048493542e-02,9.982642383172424250e-03,9.847109144168475492e-03,1.279564188228804467e-02,9.992173764724388008e-03,1.278868282486420038e-02,9.982642383172424250e-03,1.261895484486741381e-02,1.003500873566545715e-02,9.829811552676953612e-03,-6.288403497733852099e-03,-6.288403497733852099e-03,9.931290982434948234e-03,9.931290982434948234e-03,9.893755771668261145e-03,9.826130039022384910e-03,9.812998960849056429e-03,9.812998960849056429e-03,9.812998960849056429e-03,9.785754978019450823e-03,9.768687498135225633e-03
-4.706407275221202724e-02,-7.970625219168636644e-03,-7.908818989537852451e-03,-7.803457984133510550e-03,1.020983408398409842e-02,1.040132358151413250e-02,-7.362389895613136170e-03,-7.718826348855956088e-03,9.845499989543843311e-03,-7.841770700421718532e-03,-7.400267338096927494e-03,9.829329791110785752e-03,-4.707368473825562782e-02,-7.432041298474911795e-03,9.845499989543843311e-03,9.829329791110785752e-03,-8.123434262014145313e-03,1.280042525388874752e-02,9.667208099861851478e-03,9.543861899800609727e-03,9.529339693636840192e-03,9.529339693636840192e-03,9.520024743587651717e-03,9.515458985151825644e-03,9.497666323168812985e-03,9.497666323168812985e-03,9.502833634667695595e-03,-8.076981879854699953e-03,-8.076981879854699953e-03,-8.076981879854699953e-03,-8.074496742114189995e-03,-7.970625219168636644e-03,-7.952370298903138623e-03,1.020218750075926883e-02,-7.943877289460082869e-03,-7.950180059313138869e-03,-7.950180059313138869e-03,-7.424214872994105985e-03,1.020218750075926883e-02,-7.747716582375274719e-03,-7.943877289460082869e-03,-7.622013289151130522e-03,1.028792595223107509e-02,9.331575469431085956e-03,-7.718826348855956088e-03,1.061281604716463045e-02,-7.622013289151130522e-03,-7.718826348855956088e-03,1.040132358151413250e-02,9.722755084082213006e-03,-4.707368473825562782e-02,-7.978968875925862569e-03,9.845499989543843311e-03,9.907016701665688485e-03,1.258655352424289942e-02,-7.841770700421718532e-03,9.933435181916971946e-03,-8.124102639132796400e-03,-8.043671509396166375e-03,-7.841770700421718532e-03,-8.043671509396166375e-03,-7.841770700421718532e-03,9.732712909104990207e-03,1.279283687669152680e-02,-8.124102639132796400e-03,-4.707057672923209424e-02,9.753442993275351913e-03,9.828195640937786859e-03,-7.432041298474911795e-03,1.280042525388874752e-02,9.730725739766410420e-03,9.753442993275351913e-03,9.720786094994715576e-03,9.579429424822039074e-03,1.280042525388874752e-02,9.730725739766410420e-03,1.279283687669152680e-02,9.720786094994715576e-03,1.272584915016400364e-02,9.775384583620816414e-03,9.561395068137079623e-03,-7.436119772523702709e-03,-7.436119772523702709e-03,9.667208099861851478e-03,9.667208099861851478e-03,9.628067316430483080e-03,9.557556817761769796e-03,9.543861899800609727e-03,9.543861899800609727e-03,9.543861899800609727e-03,9.515458985151825644e-03,9.497666323168812985e-03
-3.984382785669976501e-02,-3.112575069675010964e-02,-3.107549319033800495e-02,-3.098904977136759942e-02,9.532160242346099377e-03,9.772480069961619886e-03,-2.506778610186982670e-02,-3.091902692561795951e-02,9.164412333673405131e-03,-3.102060683313570544e-02,-2.510197382447634795e-02,9.146753120094580636e-03,-9.541205694164306417e-03,-2.513059855354241034e-02,9.164412333673405131e-03,9.146753120094580636e-03,-3.124865153659567296e-02,1.276438264300486236e-02,8.969602921196584422e-03,8.834976690601931137e-03,8.819132060686629693e-03,8.819132060686629693e-03,8.808969459157572901e-03,8.803988311563037961e-03,8.784578018438987668e-03,8.784578018438987668e-03,8.790214939629475976e-03,-3.121152719044137380e-02,-3.121152719044137380e-02,-3.121152719044137380e-02,-3.120953410357796276e-02,-3.112575069675010964e-02,-3.111097710756979828e-02,9.523831818089550927e-03,-3.110406942150714671e-02,-3.110919628221842093e-02,-3.110919628221842093e-02,-2.671547216786215873e-02,9.523831818089550927e-03,-3.094297894323572162e-02,-3.110406942150714671e-02,-3.984382785669976501e-02,9.617229619451439504e-03,8.476352911179207972e-03,-3.091902692561795951e-02,1.000430879547395402e-02,-3.984382785669976501e-02,-3.091902692561795951e-02,9.772480069961619886e-03,9.030306818247013645e-03,-9.541205694164306417e-03,-3.113250554958232885e-02,9.164412333673405131e-03,9.231605919717056352e-03,1.245066998070143427e-02,-3.102060683313570544e-02,9.260468267319577063e-03,-3.124918457236064429e-02,-3.118475213933347145e-02,-3.102060683313570544e-02,-3.118475213933347145e-02,-3.102060683313570544e-02,9.041177728547844517e-03,1.275534277565726349e-02,-3.124918457236064429e-02,-9.537131108793145406e-03,9.063810580128450756e-03,9.145514586509223554e-03,-2.513059855354241034e-02,1.276438264300486236e-02,9.039008093230799235e-03,9.063810580128450756e-03,9.028157070742615087e-03,8.873796738672723450e-03,1.276438264300486236e-02,9.039008093230799235e-03,1.275534277565726349e-02,9.028157070742615087e-03,1.294867760879245266e-02,9.087736141879437790e-03,8.854118533031168914e-03,-2.513426934714543814e-02,-2.513426934714543814e-02,8.969602921196584422e-03,8.969602921196584422e-03,8.926878405513732906e-03,8.849930591366239607e-03,8.834976690601931137e-03,8.834976690601931137e-03,8.834976690601931137e-03,8.803988311563037961e-03,8.784578018438987668e-03
-4.459387741128384430e-02,-3.804693495879560294e-02,-3.800127230169897397e-02,-3.792242588107203050e-02,8.769648336545726730e-03,9.062277248669703411e-03,-2.911393112813920325e-02,-4.459387741128384430e-02,8.406919170525939400e-03,-3.795126479398619468e-02,-2.914681351507508733e-02,8.387915506724408221e-03,-1.248218547302148984e-02,-2.917433150629133998e-02,8.406919170525939400e-03,8.387915506724408221e-03,-3.815814598774971977e-02,1.266882547556191785e-02,8.197190536753856671e-03,8.052392084390819216e-03,8.035355612739991660e-03,8.035355612739991660e-03,8.024429136867017309e-03,8.019073670043397328e-03,7.998205826403731455e-03,7.998205826403731455e-03,8.004265861629528134e-03,-3.812464781720234508e-02,-3.812464781720234508e-02,-3.812464781720234508e-02,-3.812284598516615941e-02,-3.804693495879560294e-02,-3.803355805656574717e-02,8.760705247561895170e-03,-3.802727709664383005e-02,-3.803193901011572842e-02,-3.803193901011572842e-02,-3.084885280661406326e-02,8.760705247561895170e-03,-3.788029047476565436e-02,-3.802727709664383005e-02,-3.516213340264953691e-02,8.861009484120774271e-03,7.527896465937322645e-03,-4.459387741128384430e-02,9.312564666444672623e-03,-3.516213340264953691e-02,-4.459387741128384430e-02,9.062277248669703411e-03,8.262552538667727875e-03,-1.248218547302148984e-02,-3.805305847207962611e-02,8.406919170525939400e-03,8.479239977252583937e-03,1.225010266758028155e-02,-3.795126479398619468e-02,8.510310293560779948e-03,-3.815862674324077553e-02,-3.810041204661751557e-02,-3.795126479398619468e-02,-3.810041204661751557e-02,-3.795126479398619468e-02,8.274247333860007547e-03,1.265841530223829614e-02,-3.815862674324077553e-02,-1.247813568276864848e-02,8.298597298429466473e-03,8.386582730545877329e-03,-2.917433150629133998e-02,1.266882547556191785e-02,8.271913035181904794e-03,8.298597298429466473e-03,8.260239676247699281e-03,8.094144865893271312e-03,1.266882547556191785e-02,8.271913035181904794e-03,1.265841530223829614e-02,8.260239676247699281e-03,1.312775617398645456e-02,8.324310826809122599e-03,8.072984855159448525e-03,-2.917785955810697773e-02,-2.917785955810697773e-02,8.197190536753856671e-03,8.197190536753856671e-03,8.151233509949090683e-03,8.068481717424635935e-03,8.052392084390819216e-03,8.052392084390819216e-03,8.052392084390819216e-03,8.019073670043397328e-03,7.998205826403731455e-03
-4.673783412265236636e-02,-6.965493384873983063e-03,-6.903616686144892212e-03,-6.798163869248280422e-03,1.043148985396957773e-02,1.060632171286798875e-02,-6.357110971343643557e-03,-6.713487550786489955e-03,1.007088020610141799e-02,-6.836506612815096418e-03,-6.394968034581588467e-03,1.005529189879308949e-02,-4.605695793426511919e-02,-6.426727964467221499e-03,1.007088020610141799e-02,1.005529189879308949e-02,-7.118542173615266533e-03,1.279683739131418085e-02,9.899039798689335257e-03,9.780104237531034306e-03,9.766099305177522449e-03,9.766099305177522449e-03,9.757115938869798111e-03,9.752712675146019139e-03,9.735552847313172498e-03,9.735552847313172498e-03,9.740536436507130080e-03,-7.072008219706826804e-03,-7.072008219706826804e-03,-7.072008219706826804e-03,-7.069518867139856777e-03,-6.965493384873983063e-03,-6.947218293773316233e-03,1.042411021871900156e-02,-6.938714912287119452e-03,-6.945025353777528609e-03,-6.945025353777528609e-03,-6.418897111259980193e-03,1.042411021871900156e-02,-6.742389826428413224e-03,-6.938714912287119452e-03,-6.616652589441107679e-03,1.050685041560564525e-02,9.614993228048818175e-03,-6.713487550786489955e-03,1.080989450156999432e-02,-6.616652589441107679e-03,-6.713487550786489955e-03,1.060632171286798875e-02,9.952572950454596779e-03,-4.605695793426511919e-02,-6.973847281778966511e-03,1.007088020610141799e-02,1.013017885444456034e-02,1.261770911486614910e-02,-6.836506612815096418e-03,1.015564266112561898e-02,-7.119211809795966683e-03,-7.038642493458868721e-03,-6.836506612815096418e-03,-7.038642493458868721e-03,-6.836506612815096418e-03,9.962173826256665032e-03,1.278979882049605110e-02,-7.119211809795966683e-03,-4.605381823446927370e-02,9.982160131760814403e-03,1.005419854229161469e-02,-6.426727964467221499e-03,1.279683739131418085e-02,9.960257979296255337e-03,9.982160131760814403e-03,9.950674617536708899e-03,9.814399982364913066e-03,1.279683739131418085e-02,9.960257979296255337e-03,1.278979882049605110e-02,9.950674617536708899e-03,1.263275642227734696e-02,1.000332519531721420e-02,9.797008573347920635e-03,-6.430804853377602992e-03,-6.430804853377602992e-03,9.899039798689335257e-03,9.899039798689335257e-03,9.861300158879260369e-03,9.793307101083059685e-03,9.780104237531034306e-03,9.780104237531034306e-03,9.780104237531034306e-03,9.752712675146019139e-03,9.735552847313172498e-03
-4.459387741128384430e-02,-3.804693495879560294e-02,-3.800127230169897397e-02,-3.792242588107203050e-02,8.769648336545726730e-03,9.062277248669703411e-03,-2.911393112813920325e-02,-4.459387741128384430e-02,8.406919170525939400e-03,-3.795126479398619468e-02,-2.914681351507508733e-02,8.387915506724408221e-03,-1.248218547302148984e-02,-2.917433150629133998e-02,8.406919170525939400e-03,8.387915506724408221e-03,-3.815814598774971977e-02,1.266882547556191785e-02,8.197190536753856671e-03,8.052392084390819216e-03,8.035355612739991660e-03,8.035355612739991660e-03,8.024429136867017309e-03,8.019073670043397328e-03,7.998205826403731455e-03,7.998205826403731455e-03,8.004265861629528134e-03,-3.812464781720234508e-02,-3.812464781720234508e-02,-3.812464781720234508e-02,-3.812284598516615941e-02,-3.804693495879560294e-02,-3.803355805656574717e-02,8.760705247561895170e-03,-3.802727709664383005e-02,-3.803193901011572842e-02,-3.803193901011572842e-02,-3.084885280661406326e-02,8.760705247561895170e-03,-3.788029047476565436e-02,-3.802727709664383005e-02,-3.516213340264953691e-02,8.861009484120774271e-03,7.527896465937322645e-03,-4.459387741128384430e-02,9.312564666444672623e-03,-3.516213340264953691e-02,-4.459387741128384430e-02,9.062277248669703411e-03,8.262552538667727875e-03,-1.248218547302148984e-02,-3.805305847207962611e-02,8.406919170525939400e-03,8.479239977252583937e-03,1.225010266758028155e-02,-3.795126479398619468e-02,8.510310293560779948e-03,-3.815862674324077553e-02,-3.810041204661751557e-02,-3.795126479398619468e-02,-3.810041204661751557e-02,-3.795126479398619468e-02,8.274247333860007547e-03,1.265841530223829614e-02,-3.815862674324077553e-02,-1.247813568276864848e-02,8.298597298429466473e-03,8.386582730545877329e-03,-2.917433150629133998e-02,1.266882547556191785e-02,8.271913035181904794e-03,8.298597298429466473e-03,8.260239676247699281e-03,8.094144865893271312e-03,1.266882547556191785e-02,8.271913035181904794e-03,1.265841530223829614e-02,8.260239676247699281e-03,1.312775617398645456e-02,8.324310826809122599e-03,8.072984855159448525e-03,-2.917785955810697773e-02,-2.917785955810697773e-02,8.197190536753856671e-03,8.197190536753856671e-03,8.151233509949090683e-03,8.068481717424635935e-03,8.052392084390819216e-03,8.052392084390819216e-03,8.052392084390819216e-03,8.019073670043397328e-03,7.998205826403731455e-03
-4.750459526680658739e-02,-3.759029645036507383e-02,-2.973256925752787438e-02,-2.731166452721930926e-02,1.070447076286193400e-02,1.085806684358528451e-02,-1.761791884591756840e-02,-2.508020267900509803e-02,1.035143835457380534e-02,-2.734464138801806499e-02,-1.765423815066557989e-02,1.033667348476241532e-02,-4.372925613563199976e-03,-1.768467355600872315e-02,1.035143835457380534e-02,1.033667348476241532e-02,-2.841044741091222625e-02,1.277531452406027723e-02,1.018872193842348950e-02,1.007602847263552870e-02,1.006275574623241575e-02,1.006275574623241575e-02,1.005424175399297071e-02,1.005006851076703511e-02,1.003380452426588798e-02,1.003380452426588798e-02,1.003852803133364890e-02,-4.750459526680658739e-02,-4.750459526680658739e-02,-4.750459526680658739e-02,-4.647673659408743663e-02,-3.759029645036507383e-02,-2.976867995448922999e-02,1.069746965918963455e-02,-2.976164930560740163e-02,-2.976686738398034993e-02,-2.976686738398034993e-02,-1.906893816381988183e-02,1.069746965918963455e-02,-2.602518304704101726e-02,-2.976164930560740163e-02,-2.274539868124081377e-02,1.077595868452549399e-02,9.967975505278836579e-03,-2.508020267900509803e-02,1.105045547038358000e-02,-2.274539868124081377e-02,-2.508020267900509803e-02,1.085806684358528451e-02,1.023940781036267178e-02,-4.372925613563199976e-03,-2.828978240698590274e-02,1.035143835457380534e-02,1.040759849874323129e-02,1.264133612151402408e-02,-2.734464138801806499e-02,1.043171160784650553e-02,-2.841100186751652212e-02,-2.834402576814581964e-02,-2.734464138801806499e-02,-2.834402576814581964e-02,-2.734464138801806499e-02,1.024850350527903298e-02,1.276903780464325178e-02,-2.841100186751652212e-02,-4.368882061856538268e-03,1.026743721121395336e-02,1.033563785696239856e-02,-1.768467355600872315e-02,1.277531452406027723e-02,1.024668858915328551e-02,1.026743721121395336e-02,1.023760946527285665e-02,1.010852449245919216e-02,1.277531452406027723e-02,1.024668858915328551e-02,1.276903780464325178e-02,1.023760946527285665e-02,1.249544413153302891e-02,1.028750202888129017e-02,1.009204317320050448e-02,-1.768857814959137742e-02,-1.768857814959137742e-02,1.018872193842348950e-02,1.018872193842348950e-02,1.015296522412084679e-02,1.008853531289066741e-02,1.007602847263552870e-02,1.007602847263552870e-02,1.007602847263552870e-02,1.005006851076703511e-02,1.003380452426588798e-02
