-4.500000000000000000e+01
-4.502615304400003282e+01
-4.505240431668985224e+01
-4.507864886506037294e+01
-4.510471960732293439e+01
-4.513045362783505254e+01
-4.515572162205264561e+01
-4.518043302510603354e+01
-4.520453070332268908e+01
-4.522798311337454180e+01
-4.525077718760756795e+01
-4.527291281465480210e+01
-4.529439883611917139e+01
-4.531525021951213716e+01
-4.533548607087453064e+01
-4.535512822659277532e+01
-4.537420024174594602e+01
-4.539272665238005544e+01
-4.541073243062221820e+01
-4.542824257879544092e+01
-4.544528182618392265e+01
-4.546187440328314722e+01
-4.547804387559420292e+01
-4.549381302378655789e+01
-4.550920376028518177e+01
-4.552423707460313551e+01
-4.553893300138172862e+01
-4.555331060632745022e+01
-4.556738798617736563e+01
-4.558118227956468616e+01
-4.559470968624656706e+01
-4.560798549263366652e+01
-4.562102410194950863e+01
-4.563383906766612341e+01
-4.564644312912442103e+01
-4.565884824846290257e+01
-4.567106564815620828e+01
-4.568310584861076507e+01
-4.569497870538544504e+01
-4.570669344570338666e+01
-4.571825870400227387e+01
-4.572968255633607981e+01
-4.574097255349504820e+01
-4.575213575275400046e+01
-4.576317874819399378e+01
-4.577410769957028691e+01
-4.578492835972173225e+01
-4.579564610053397899e+01
-4.580626593748227293e+01
-4.581679255279011187e+01
-4.582723031724712826e+01
-4.583758331073551062e+01
-4.584785534151759379e+01
-4.585804996433977720e+01
-4.586817049740901808e+01
-4.587822003829846551e+01
-4.588820147883847511e+01
-4.589811751904815651e+01
-4.590797068016146198e+01
-4.591776331679995593e+01
-4.592749762834269234e+01
-4.593717566954154563e+01
-4.594679936042810908e+01
-4.595637049555634235e+01
-4.596589075262266988e+01
-4.597536170050327087e+01
-4.598478480674600632e+01
-4.599416144455246069e+01
-4.600349289928341534e+01
-4.601278037451915992e+01
-4.602202499770424282e+01
-4.603122782540425106e+01
-4.604038984820076763e+01
-4.604951199524874283e+01
-4.605859513851916631e+01
-4.606764009674838434e+01
-4.607664763911399319e+01
-4.608561848865601007e+01
-4.609455332546073691e+01
-4.610345278962353888e+01
-4.611231748400586383e+01
-4.612114797680050060e+01
-4.612994480391846963e+01
-4.613870847120972485e+01
-4.614743945652924140e+01
-4.615613821165921848e+01
-4.616480516409725965e+01
-4.617344071871998068e+01
-4.618204525933057880e+01
-4.619061915009849884e+01
-4.619916273689866415e+01
-4.620767634855726413e+01
-4.621616029801070624e+01
-4.622461488338356617e+01
